Patron #,Total All Revenue,Total Donations,Total Ticket Revenue,2004 Total Cost,2005 Total Cost,2006 Total Cost,2007 Total Cost,2008 Total Cost,2009 Total Cost,2010 Total Cost,2011 Total Cost,2012 Total Cost,2013 Total Cost,2014 Total Cost,2015 Total Cost,2004 Donation,2005 Donation,2006 Donation,2007 Donation,2008 Donation,2009 Donation,2010 Donation,2011 Donation,2012 Donation,2013 Donation,2014 Donation,2015 Donation
82554,194,0,194,0,0,0,0,0,0,0,0,0,30.5,163.5,0,0,0,0,0,0,0,0,0,0,0,0,0
82562,106,0,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82566,162,0,162,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82572,50,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
82573,3339.33,200,3139.33,0,0,65,170.33,363,285,300,386,329,365,443,433,0,0,0,0,10,15,15,25,25,30,40,40
82580,50,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82590,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82593,101,0,101,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82599,64,0,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82644,129,0,129,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82657,164,5,159,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
82665,40,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82672,39,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82673,456,0,456,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0
82677,859,0,859,0,0,0,0,0,0,0,207,114,92,188,258,0,0,0,0,0,0,0,0,0,0,0,0
82682,250,0,250,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82683,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
82688,70,0,70,0,0,0,0,0,0,0,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
82690,61,0,61,0,0,0,0,0,0,0,0,0,16,20,25,0,0,0,0,0,0,0,0,0,0,0,0
82696,88,0,88,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
82697,295,0,295,0,0,0,0,0,0,0,0,193,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
82706,225,0,225,0,0,0,0,0,0,0,0,100,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82715,823,0,823,0,0,0,0,0,0,0,0,129,216,251,227,0,0,0,0,0,0,0,0,0,0,0,0
82726,1030.66,0,1030.66,0,0,0,24.66,0,37,0,0,0,0,417,552,0,0,0,0,0,0,0,0,0,0,0,0
82727,104,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82728,383,0,383,0,0,0,0,0,0,0,106,95,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0
82732,148,0,148,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82734,206,0,206,0,0,0,0,0,0,0,0,0,0,94,112,0,0,0,0,0,0,0,0,0,0,0,0
82743,37,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82753,192,0,192,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0
82755,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82851,81,0,81,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82861,44,0,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82862,122,0,122,0,18,0,0,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82863,60,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82865,828,0,828,0,0,0,0,0,0,147,77,313,182,109,0,0,0,0,0,0,0,0,0,0,0,0,0
82866,56,0,56,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82868,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82874,861.66,0,861.66,108.33,0,88.33,0,0,132,223,220,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82883,250,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
82890,84,0,84,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82892,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
82902,45.5,0,45.5,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0
82906,51,0,51,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
82920,256,0,256,0,0,0,0,0,0,0,0,160,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0
82924,41,0,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82925,50,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
82930,524,0,524,0,0,0,66,0,0,0,52,56,56,90,204,0,0,0,0,0,0,0,0,0,0,0,0
82932,34,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82939,762,0,762,0,0,0,0,0,0,0,0,0,0,308,454,0,0,0,0,0,0,0,0,0,0,0,0
82941,80,0,80,0,0,0,0,0,0,0,20,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
82946,86,0,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82952,74,0,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82953,147,0,147,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0
82965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82967,64,0,64,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
82968,97,0,97,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82969,360,0,360,0,0,0,0,0,0,0,99,0,60,106,95,0,0,0,0,0,0,0,0,0,0,0,0
82973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83028,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
83030,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
83032,126,0,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83034,18,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83036,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83037,458,0,458,0,0,0,0,0,0,0,142,0,124,0,192,0,0,0,0,0,0,0,0,0,0,0,0
83040,2925,141,2784,0,0,0,0,0,0,0,360,525,510,615,774,0,0,0,0,0,0,0,0,25,30,50,36
83042,106,0,106,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83045,73,0,73,0,0,0,0,0,0,0,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83048,56,0,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83053,681.5,0,681.5,0,0,0,0,0,0,0,0,0,0,41.5,640,0,0,0,0,0,0,0,0,0,0,0,0
83054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83158,72,0,72,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83186,77,0,77,0,0,0,0,0,0,0,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83193,70,0,70,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83195,28,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83208,198,0,198,0,0,0,0,0,0,0,0,0,92,0,106,0,0,0,0,0,0,0,0,0,0,0,0
83218,41.5,0,41.5,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0
83225,388,0,388,0,0,0,0,0,0,0,90,0,0,174,124,0,0,0,0,0,0,0,0,0,0,0,0
83255,147,0,147,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83276,136,0,136,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0
83283,28,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83284,234,0,234,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83298,26,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83307,140,0,140,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83320,35,0,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83326,220,0,220,0,0,0,0,0,0,0,120,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
83328,90,0,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
83330,41,0,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83332,40,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83355,320,0,320,0,0,0,0,0,0,0,108,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83356,86,0,86,0,0,0,0,0,0,0,36,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
83363,134,0,134,0,0,0,0,0,0,0,37,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83366,131,20,111,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
83380,188,0,188,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0
83389,111,0,111,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83421,128,0,128,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
83429,26,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83430,90,0,90,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83444,1056,0,1056,0,0,0,0,82,0,0,0,0,240,414,320,0,0,0,0,0,0,0,0,0,0,0,0
83445,106,0,106,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83446,67,0,67,0,0,0,0,0,26,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83466,140,0,140,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83468,780,30,750,0,0,0,0,0,0,0,304,0,198,66,182,0,0,0,0,0,0,0,0,0,30,0,0
83473,106,0,106,0,50,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83477,683,0,683,0,0,0,0,82,64,96,90,243,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
83482,152,0,152,0,0,0,0,0,0,0,80,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83484,348,0,348,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83485,395,0,395,0,0,165,0,146,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83500,84,0,84,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
83505,316,0,316,0,0,0,0,37,41,0,0,56,72,0,110,0,0,0,0,0,0,0,0,0,0,0,0
83507,290,0,290,0,0,0,0,0,0,0,90,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
83513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83515,551,0,551,0,74,0,243,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83516,821,0,821,0,0,0,0,0,0,200,246,110,165,100,0,0,0,0,0,0,0,0,0,0,0,0,0
83525,100,0,100,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83540,593,0,593,0,0,0,0,0,0,0,213,107,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83551,532,0,532,0,0,0,0,0,0,0,132,141,126,133,0,0,0,0,0,0,0,0,0,0,0,0,0
83553,286,0,286,0,0,0,0,0,0,0,94,0,0,90,102,0,0,0,0,0,0,0,0,0,0,0,0
83556,40,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83557,3054.85,0,3054.85,734.14,444.71,352,0,428,0,583,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83559,216,0,216,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83567,400,0,400,0,0,0,0,0,0,0,74,80,80,83,83,0,0,0,0,0,0,0,0,0,0,0,0
83573,343,0,343,0,0,0,0,0,0,0,163,124,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83577,192,0,192,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83581,96,0,96,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83588,737,0,737,0,0,0,0,0,0,0,100,0,147,184,306,0,0,0,0,0,0,0,0,0,0,0,0
83599,30,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83602,88,0,88,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83616,26,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83625,102,0,102,0,0,0,0,0,0,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83628,1212,0,1212,0,0,0,0,0,203,148,188,163,173,103,234,0,0,0,0,0,0,0,0,0,0,0,0
83629,96,0,96,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83634,72,0,72,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83638,37,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83643,984,0,984,0,0,0,0,86,0,0,200,0,276,206,216,0,0,0,0,0,0,0,0,0,0,0,0
83647,44,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83648,80,0,80,0,0,0,0,0,0,0,52,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83649,216,0,216,0,0,0,0,0,0,0,106,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83650,157,0,157,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83652,111,0,111,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83658,675,0,675,0,0,109,0,0,0,0,0,0,0,106,460,0,0,0,0,0,0,0,0,0,0,0,0
83660,332,0,332,36,0,0,0,0,0,0,0,0,42,84,170,0,0,0,0,0,0,0,0,0,0,0,0
83666,658,0,658,0,0,0,0,0,0,0,212,168,184,94,0,0,0,0,0,0,0,0,0,0,0,0,0
83674,80,0,80,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83681,2215,0,2215,174,0,0,286,20,1275,0,60,80,40,40,240,0,0,0,0,0,0,0,0,0,0,0,0
83682,290,0,290,0,0,0,0,0,0,0,132,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83683,426,0,426,0,0,0,0,0,0,0,0,60,211,60,95,0,0,0,0,0,0,0,0,0,0,0,0
83686,66,0,66,0,0,0,0,0,0,0,37,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
83688,463,0,463,0,0,0,0,0,0,0,100,96,166,101,0,0,0,0,0,0,0,0,0,0,0,0,0
83690,26,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83691,27,0,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83692,56,0,56,0,36,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83697,292,0,292,0,0,0,0,0,0,0,60,0,87,145,0,0,0,0,0,0,0,0,0,0,0,0,0
83698,310,0,310,0,0,0,0,0,0,0,96,0,0,106,108,0,0,0,0,0,0,0,0,0,0,0,0
83721,96,0,96,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83725,199,0,199,0,0,0,0,0,0,0,0,28,84,29,58,0,0,0,0,0,0,0,0,0,0,0,0
83727,90,0,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83728,60,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83729,496,0,496,0,0,0,0,0,0,0,0,0,196,152,148,0,0,0,0,0,0,0,0,0,0,0,0
83730,52,0,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83737,206,0,206,0,0,0,0,0,0,0,94,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
83746,970,350,620,0,0,82,0,0,0,0,106,110,102,106,114,0,0,0,0,0,0,0,0,50,100,100,100
83750,354,0,354,0,0,0,0,0,98,0,100,0,0,60,96,0,0,0,0,0,0,0,0,0,0,0,0
83751,25,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83758,197,0,197,0,0,0,0,0,0,0,96,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83761,83,0,83,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
83762,90,0,90,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83763,396,0,396,0,0,0,0,0,0,0,113,0,0,82.5,200.5,0,0,0,0,0,0,0,0,0,0,0,0
83766,542,0,542,0,0,0,42,86,0,90,0,68,0,100,156,0,0,0,0,0,0,0,0,0,0,0,0
83770,242,0,242,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0
83771,297,0,297,0,0,0,0,0,0,67,150,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83773,1023.5,0,1023.5,60,0,66,0,0,84,0,90,180,128,248,167.5,0,0,0,0,0,0,0,0,0,0,0,0
83777,150,0,150,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83778,390,0,390,0,0,0,0,0,0,0,214,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0
83783,78,0,78,0,0,0,0,0,26,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83792,2800,0,2800,0,0,0,0,0,90,0,1750,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0
83794,649,0,649,0,0,0,0,0,0,0,238,93,98,110,110,0,0,0,0,0,0,0,0,0,0,0,0
83831,165,0,165,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0
83834,1471,800,671,0,0,0,84,0,98,106,102,95,0,100,86,0,0,0,0,0,0,0,100,100,0,600,0
83836,1170,0,1170,0,0,0,0,0,0,0,350,360,194,0,266,0,0,0,0,0,0,0,0,0,0,0,0
83837,117,0,117,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83841,586,0,586,0,0,0,0,0,0,90,88,98,64,86,160,0,0,0,0,0,0,0,0,0,0,0,0
83842,400,0,400,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83844,150,0,150,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83849,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83850,95,0,95,0,0,0,0,0,0,0,41,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83854,158.5,0,158.5,0,0,0,0,0,15,0,56,28,0,29,30.5,0,0,0,0,0,0,0,0,0,0,0,0
83858,40,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83861,118,0,118,0,0,0,0,0,0,0,0,0,0,68,50,0,0,0,0,0,0,0,0,0,0,0,0
83864,861,0,861,0,0,0,0,0,0,0,0,103,206,228,324,0,0,0,0,0,0,0,0,0,0,0,0
83875,487.5,0,487.5,0,0,0,0,0,0,0,230,44,148,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0
83892,264,0,264,0,0,0,0,0,0,0,82,86,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
83904,302,0,302,0,70,0,0,0,0,132,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
83907,292,0,292,0,0,0,0,0,0,0,0,0,86,96,110,0,0,0,0,0,0,0,0,0,0,0,0
83916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83949,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
83963,179,0,179,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83966,90,0,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83970,166,0,166,0,0,0,86,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83974,616,0,616,0,0,0,0,0,0,0,192,0,0,224,200,0,0,0,0,0,0,0,0,0,0,0,0
83981,1433,0,1433,0,0,0,0,0,0,0,553,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84021,592,500,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,500
84034,1675.03,0,1675.03,45.6,145.6,241.33,66,151,210,126,50,78,274,41.5,246,0,0,0,0,0,0,0,0,0,0,0,0
84037,52,0,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84055,168,0,168,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0
84065,78,0,78,0,0,0,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84068,45,0,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84069,37,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84071,40,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84073,184,0,184,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84074,92,0,92,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84083,50,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84085,120,0,120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
84098,936,0,936,0,0,0,0,297,315,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84099,240,0,240,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84100,256,0,256,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84102,90,0,90,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84106,264,0,264,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0
84112,540,0,540,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84116,106,0,106,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0
84121,694.75,0,694.75,0,36.25,20.5,48,127,63,63,63,80,86,0,108,0,0,0,0,0,0,0,0,0,0,0,0
84125,46,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
84129,96,0,96,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84131,519,0,519,0,0,0,0,0,0,0,141,0,0,230,148,0,0,0,0,0,0,0,0,0,0,0,0
84134,352,0,352,0,0,0,0,0,0,0,154,0,0,92,106,0,0,0,0,0,0,0,0,0,0,0,0
84135,2452.5,0,2452.5,0,0,0,0,0,0,0,2408.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84144,745,0,745,0,0,0,0,0,0,0,0,0,0,493,252,0,0,0,0,0,0,0,0,0,0,0,0
84147,563,0,563,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0
84151,32,0,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84159,45,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84166,270,0,270,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84172,104,0,104,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
84174,54,0,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
